ciclo_lectivo,id_estudiante,id_materia,condicion_academica,nunca_cursada,situacion_actual,motivo_no_cursa,fecha_actualizacion,usuario,resultado_cierre,ciclo_cerrado
2026,5C-00219,MCS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00219,PYC-5S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00219,SOC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,RTE-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,BLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,CCD-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,EFC-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,FQA-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,GGF-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,HTR-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,IGS-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,MTM-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00220,PLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,RTE-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,BLG-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,CDT-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,EFC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,FIS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,FDQ-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,GGF-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,HTR-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,IGS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,LIT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,MCS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00221,PYC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,RTE-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,BLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,CCD-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,EFC-2,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,FQA-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,GGF-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,HTR-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,IGS-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,MTM-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2B-00222,PLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,CCS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,EPO-5S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,EFC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,GGF-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,HTR-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,IGS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,IAQ-5S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,LIT-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,MCS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,PYC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00223,SOC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,RTE-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,BLG-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,CDT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,EFC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,FIS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,FDQ-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,GGF-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,HTR-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,IGS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,LIT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,MCS-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00224,PYC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,BLG-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,EFC-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,GGF-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,HTR-4S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,IGS-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,IAF-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,LIT-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,MCS-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,NTI-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,PSI-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00225,SYA-4S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,RTE-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,CNT-1,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,CSC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,CCD-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,EFC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,IGS-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,MTM-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1D-00226,PLG-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,RTE-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,BLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,CCD-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,EFC-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,FQA-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,GGF-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,HTR-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,IGS-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,MTM-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00227,PLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,RTE-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,CNT-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,CSC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,CCD-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,EFC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,IGS-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,MTM-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1B-00228,PLG-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,BLG-4N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,EFC-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,GGF-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,HTR-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,IGS-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,IAF-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,IAQ-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,LIT-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,MCS-4N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,NTI-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4A-00229,SYA-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,RTE-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,CNT-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,CSC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,CCD-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,EFC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,IGS-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,MTM-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1A-00230,PLG-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,RTE-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,BLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,CCD-2,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,EFC-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,FQA-2,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,GGF-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,HTR-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,IGS-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,MTM-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2C-00231,PLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,RTE-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,EFC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,FIA-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,GGF-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,HTR-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,IGS-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,LIT-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,MCS-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,PIC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6A-00232,TYC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,RTE-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,BLG-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,CCD-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,EFC-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,FQA-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,GGF-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,HTR-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,IGS-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,MTM-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,3C-00233,PLG-3,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,BLG-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,EFC-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,GGF-4N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,HTR-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,IGS-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,IAF-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,IAQ-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,LIT-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,MCS-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,NTI-4N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4B-00234,SYA-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,RTE-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,BLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,CCD-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,EFC-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,FQA-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,GGF-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,HTR-2,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,IGS-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,MTM-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,2D-00235,PLG-2,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,RTE-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,BLG-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,CDT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,EFC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,FIS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,FDQ-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,GGF-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,HTR-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,IGS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,LIT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,MCS-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5C-00236,PYC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,RTE-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,CNT-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,CSC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,CCD-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,EFC-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,IGS-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,MTM-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,1C-00237,PLG-1,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,RTE-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,BLG-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,CDT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,EFC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,FIS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,FDQ-5N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,GGF-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,HTR-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,IGS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,LIT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,MCS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5D-00238,PYC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,BLG-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,EFC-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,GGF-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,HTR-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,IGS-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,IAF-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,IAQ-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,LIT-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,MCS-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,NTI-4N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,4D-00239,SYA-4N,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,RTE-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,EFC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,FIA-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,GGF-6S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,HTR-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,IGS-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,LIT-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,MCS-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,PIC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,6B-00240,TYC-6S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,CCS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,EPO-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,EFC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,GGF-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,HTR-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,IGS-5S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,IAQ-5S,regular,False,recursa,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,LIT-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,MCS-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,PYC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5A-00241,SOC-5S,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,RTE-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,BLG-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,CDT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,EFC-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,FIS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,FDQ-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,GGF-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,HTR-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,IGS-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
2026,5B-00242,LIT-5N,regular,False,cursa_primera_vez,,2026-02-20 10:49:50+00:00,generador_automatico,,False
